[14Dec2024 03:09:43.067] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.12, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[14Dec2024 03:09:43.071] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.4 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[14Dec2024 03:09:43.962] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[14Dec2024 03:09:43.999] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/comoasi/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[14Dec2024 03:09:44.033] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[14Dec2024 03:09:44.034] [main/INFO] [Mods Optimizer/]: Game Directory: /workspaces/comoasi/servidor_minecraft
[14Dec2024 03:09:44.035] [main/INFO] [Mods Optimizer/]: Mods Directory: /workspaces/comoasi/servidor_minecraft/mods
[14Dec2024 03:09:44.035] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[14Dec2024 03:09:44.037] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from /workspaces/comoasi/servidor_minecraft/config/mods_optimizer/config.toml
[14Dec2024 03:09:44.071] [main/INFO] [Mods Optimizer/]: ♻ init with game dir /workspaces/comoasi/servidor_minecraft and mods dir /workspaces/comoasi/servidor_minecraft/mods for target SERVER in 34 ms.
[14Dec2024 03:09:44.071] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[14Dec2024 03:09:44.073] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~124 mods in /workspaces/comoasi/servidor_minecraft/mods with file extension .jar ...
[14Dec2024 03:09:44.100] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file /workspaces/comoasi/servidor_minecraft/mods/spellbound-weapons-v4.0.5m.jar, which is expected in some cases.
[14Dec2024 03:09:44.109] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2023-12-11T00:18:42+01:00:
[14Dec2024 03:09:44.156] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.yungsapi[1] section of the mods.toml file /workspaces/comoasi/servidor_minecraft/mods/YungsApi-1.20-Forge-4.0.5.jar!
[14Dec2024 03:09:44.175] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterdungeons[1] section of the mods.toml file /workspaces/comoasi/servidor_minecraft/mods/YungsBetterDungeons-1.20-Forge-4.0.4.jar!
[14Dec2024 03:09:44.180] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterendisland[1] section of the mods.toml file /workspaces/comoasi/servidor_minecraft/mods/YungsBetterEndIsland-1.20-Forge-2.0.6.jar!
[14Dec2024 03:09:44.184] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterwitchhuts[1] section of the mods.toml file /workspaces/comoasi/servidor_minecraft/mods/YungsBetterWitchHuts-1.20-Forge-3.0.3.jar!
[14Dec2024 03:09:44.196] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.betterjungletemples[1] section of the mods.toml file /workspaces/comoasi/servidor_minecraft/mods/YungsBetterJungleTemples-1.20-Forge-2.0.5.jar!
[14Dec2024 03:09:44.202] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.patchouli[0] section of the mods.toml file /workspaces/comoasi/servidor_minecraft/mods/Patchouli-1.20.1-84-FORGE.jar!
[14Dec2024 03:09:44.236] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.bettermineshafts[1] section of the mods.toml file /workspaces/comoasi/servidor_minecraft/mods/YungsBetterMineshafts-1.20-Forge-4.0.4.jar!
[14Dec2024 03:09:44.248] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for paraglider from UNKNOWN to DEFAULT
[14Dec2024 03:09:44.255] [main/INFO] [Mods Optimizer/]: [Mod Data] Overwrite mod environment for attributefix from CLIENT to DEFAULT
[14Dec2024 03:09:44.258] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-06-29-18:00:11:
[14Dec2024 03:09:44.274] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 2 data pack mods in 119 mods.
[14Dec2024 03:09:44.274] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 server mods in 119 mods.
[14Dec2024 03:09:44.275] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 116 default mods in 119 mods.
[14Dec2024 03:09:44.276] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[14Dec2024 03:09:44.276] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[14Dec2024 03:38:39.683] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:39.683] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:39.698] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:39.698] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
[14Dec2024 03:38:39.774] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18585, l='ServerLevel[world]', x=381.48, y=0.20, z=-1377.11]
[14Dec2024 03:38:39.775] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18726, l='ServerLevel[world]', x=429.03, y=75.24, z=-1407.63]
[14Dec2024 03:38:39.775] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18728, l='ServerLevel[world]', x=431.90, y=75.62, z=-1404.71]
[14Dec2024 03:38:39.775] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:39.775] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:39.788] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:39.788] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
[14Dec2024 03:38:39.842] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18585, l='ServerLevel[world]', x=381.48, y=0.20, z=-1377.11]
[14Dec2024 03:38:39.843] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18726, l='ServerLevel[world]', x=429.03, y=75.24, z=-1407.63]
[14Dec2024 03:38:39.843] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18728, l='ServerLevel[world]', x=431.90, y=75.62, z=-1404.71]
[14Dec2024 03:38:39.843] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:39.843] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:39.854] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:39.854] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
[14Dec2024 03:38:39.920] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18585, l='ServerLevel[world]', x=381.48, y=0.20, z=-1377.11]
[14Dec2024 03:38:39.920] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18726, l='ServerLevel[world]', x=429.03, y=75.24, z=-1407.63]
[14Dec2024 03:38:39.921] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18728, l='ServerLevel[world]', x=431.90, y=75.62, z=-1404.71]
[14Dec2024 03:38:39.921] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:39.921] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:39.934] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:39.934] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
[14Dec2024 03:38:39.990] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18585, l='ServerLevel[world]', x=381.48, y=0.20, z=-1377.11]
[14Dec2024 03:38:39.990] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18726, l='ServerLevel[world]', x=429.03, y=75.24, z=-1407.63]
[14Dec2024 03:38:39.991] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18728, l='ServerLevel[world]', x=431.90, y=75.62, z=-1404.71]
[14Dec2024 03:38:39.991] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:39.991] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:40.003] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:40.003] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
[14Dec2024 03:38:40.068] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18585, l='ServerLevel[world]', x=381.48, y=0.20, z=-1377.11]
[14Dec2024 03:38:40.068] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18726, l='ServerLevel[world]', x=429.03, y=75.24, z=-1407.63]
[14Dec2024 03:38:40.068] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18728, l='ServerLevel[world]', x=431.90, y=75.62, z=-1404.71]
[14Dec2024 03:38:40.069] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:40.069] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:40.082] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:40.082] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
[14Dec2024 03:38:40.140] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18585, l='ServerLevel[world]', x=381.48, y=0.20, z=-1377.11]
[14Dec2024 03:38:40.141] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18726, l='ServerLevel[world]', x=429.03, y=75.24, z=-1407.63]
[14Dec2024 03:38:40.142] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18728, l='ServerLevel[world]', x=431.90, y=75.62, z=-1404.71]
[14Dec2024 03:38:40.142] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:40.142] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:40.155] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:40.155] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
[14Dec2024 03:38:40.232] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18585, l='ServerLevel[world]', x=381.48, y=0.20, z=-1377.11]
[14Dec2024 03:38:40.235] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18726, l='ServerLevel[world]', x=429.03, y=75.24, z=-1407.63]
[14Dec2024 03:38:40.236] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18728, l='ServerLevel[world]', x=431.90, y=75.62, z=-1404.71]
[14Dec2024 03:38:40.236] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:40.236] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:40.249] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:40.249] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
[14Dec2024 03:38:40.327] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18585, l='ServerLevel[world]', x=381.48, y=0.20, z=-1377.11]
[14Dec2024 03:38:40.328] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18726, l='ServerLevel[world]', x=429.03, y=75.24, z=-1407.63]
[14Dec2024 03:38:40.328] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18728, l='ServerLevel[world]', x=431.90, y=75.62, z=-1404.71]
[14Dec2024 03:38:40.328] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:40.329] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:40.354] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:40.355] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
[14Dec2024 03:38:40.449] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18585, l='ServerLevel[world]', x=381.48, y=0.20, z=-1377.11]
[14Dec2024 03:38:40.450] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18726, l='ServerLevel[world]', x=429.03, y=75.24, z=-1407.63]
[14Dec2024 03:38:40.450] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18728, l='ServerLevel[world]', x=431.90, y=75.62, z=-1404.71]
[14Dec2024 03:38:40.451] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:40.451] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:40.471] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:40.472] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
[14Dec2024 03:38:40.576] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18585, l='ServerLevel[world]', x=381.48, y=0.20, z=-1377.11]
[14Dec2024 03:38:40.577] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18726, l='ServerLevel[world]', x=429.03, y=75.24, z=-1407.63]
[14Dec2024 03:38:40.577] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18728, l='ServerLevel[world]', x=431.90, y=75.62, z=-1404.71]
[14Dec2024 03:38:40.578] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:40.578] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:40.592] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:40.592] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
[14Dec2024 03:38:40.659] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18585, l='ServerLevel[world]', x=381.48, y=0.20, z=-1377.11]
[14Dec2024 03:38:40.659] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18726, l='ServerLevel[world]', x=429.03, y=75.24, z=-1407.63]
[14Dec2024 03:38:40.660] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18728, l='ServerLevel[world]', x=431.90, y=75.62, z=-1404.71]
[14Dec2024 03:38:40.660] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:40.660] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:40.676] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:40.676] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
[14Dec2024 03:38:40.743] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18585, l='ServerLevel[world]', x=381.48, y=0.20, z=-1377.11]
[14Dec2024 03:38:40.744] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18726, l='ServerLevel[world]', x=429.03, y=75.24, z=-1407.63]
[14Dec2024 03:38:40.744] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18728, l='ServerLevel[world]', x=431.90, y=75.62, z=-1404.71]
[14Dec2024 03:38:40.745] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:40.745] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:40.819] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:40.819] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
[14Dec2024 03:38:40.946] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18585, l='ServerLevel[world]', x=381.48, y=0.20, z=-1377.11]
[14Dec2024 03:38:40.947] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18726, l='ServerLevel[world]', x=429.03, y=75.24, z=-1407.63]
[14Dec2024 03:38:40.947] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18728, l='ServerLevel[world]', x=431.90, y=75.62, z=-1404.71]
[14Dec2024 03:38:40.947] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18729, l='ServerLevel[world]', x=431.72, y=75.37, z=-1403.86]
[14Dec2024 03:38:40.947] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/18730, l='ServerLevel[world]', x=431.49, y=75.12, z=-1402.77]
[14Dec2024 03:38:40.959] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19141, l='ServerLevel[world]', x=359.60, y=14.71, z=-1508.28]
[14Dec2024 03:38:40.959] [Server thread/WARN] [net.minecraft.world.level.entity.PersistentEntitySectionManager/]: UUID of added entity already exists: EntityDragonPart['Dragon Part'/19146, l='ServerLevel[world]', x=349.27, y=12.23, z=-1492.69]
